"zip_code","listing_id","host_is_superhost","host_identity_verified","host_neighbourhood","latitude","longitude","property_type","accommodates","bedrooms","beds","bathrooms","number_of_reviews","review_scores_rating","price","shared_bath","pool","fireplace","jacuzzi","self_checkin","parking","lake_access","sauna","pets_allowed","washer_dryer","gym","median_price_SQFT","total_listing_count","property_type_clean","downtown"
78703,16514509,0,1,"Tarrytown",30.30103,-97.7796,"Private room in rental unit",2,1,1,1,2,5,350,1,0,1,0,0,1,0,0,0,1,0,780,107,"private_room",1
78703,42276701,0,1,"Old West Austin",30.27972,-97.77067,"Entire rental unit",4,1,2,1,174,4.63,68,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,42604084,0,1,"Clarksville",30.2726,-97.75537,"Entire rental unit",4,1,2,1,0,NA,240,0,0,0,0,0,1,0,0,0,0,0,780,107,"condo_apartment",1
78703,7729746,0,1,"Old West Austin",30.27455,-97.76346,"Entire condo",5,2,2,2.5,14,4.93,249,0,1,1,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,638403135313472128,0,1,"West Austin",30.276228,-97.756973,"Entire home",5,2,2,1,2,5,195,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,34325938,0,1,"West Austin",30.27892,-97.76881,"Entire rental unit",3,1,1,1,10,5,100,0,1,0,0,0,1,1,0,0,1,1,780,107,"condo_apartment",1
78703,46876625,0,1,"Old West Austin",30.28512,-97.75863,"Entire guesthouse",4,2,2,1,1,5,219,0,0,0,0,1,1,0,0,0,0,0,780,107,"house",1
78703,629593472847587840,0,0,"West Campus",30.27933,-97.75435,"Entire rental unit",2,1,1,1,0,NA,198,0,0,0,0,0,1,0,0,0,0,0,780,107,"condo_apartment",1
78703,573197526424591872,1,1,"Old West Austin",30.2816,-97.75554,"Entire condo",5,2,2,1.5,23,4.87,225,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,51554890,0,0,"Tarrytown",30.29086,-97.77053,"Entire condo",5,2,3,1,5,5,173,0,0,1,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,5532164,0,0,"West Austin",30.28518,-97.76592,"Entire home",6,3,6,2.5,1,5,600,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,41028923,1,1,"Old West Austin",30.2749,-97.76192,"Entire condo",4,2,3,2.5,6,4.83,205,0,1,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,40492977,0,1,"Old Enfield",30.29199,-97.75803,"Entire home",5,2,2,2,2,5,559,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,5768833,1,1,"Tarrytown",30.29732,-97.78347,"Entire home",5,2,3,1,141,4.97,115,0,0,0,0,1,1,1,0,0,1,0,780,107,"house",1
78703,5928519,0,1,NA,30.26811,-97.75296,"Entire rental unit",3,2,2,2,0,NA,500,0,1,0,0,0,1,0,0,0,1,1,780,107,"condo_apartment",1
78703,6586413,0,1,"Old West Austin",30.27497,-97.75456,"Entire rental unit",3,1,1,1,8,4.43,238,0,0,0,0,0,1,0,0,0,0,0,780,107,"condo_apartment",1
78703,639826193237170560,0,1,"Clarksville",30.27719,-97.75736,"Entire home",5,2,2,1,0,NA,150,0,1,0,0,1,1,0,0,0,1,0,780,107,"house",1
78703,648440392566425216,0,1,"Clarksville",30.275757036346,-97.7590712601432,"Entire condo",2,1,1,1,3,5,131,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,20817466,1,1,"Downtown",30.27144,-97.75544,"Entire condo",2,1,1,1,382,4.79,143,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,202753,0,1,"Clarksville",30.276272,-97.757103,"Private room in loft",2,1,1,1,14,5,200,0,0,0,0,0,1,0,0,0,0,0,780,107,"private_room",1
78703,21147446,0,1,"Bryker Woods",30.30591,-97.75802,"Private room in home",2,1,1,1,0,NA,90,0,0,0,0,0,0,0,0,0,0,0,780,107,"private_room",1
78703,28466749,0,1,NA,30.27428,-97.76168,"Entire condo",2,1,1,1,194,4.81,270,0,1,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,674828316057682944,0,1,"Westfield",30.2908786631681,-97.7729037730243,"Entire condo",4,2,1,2,0,NA,220,0,0,1,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,2454882,0,1,"West Austin",30.28984,-97.77338,"Entire rental unit",4,2,2,1,0,NA,375,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,41617857,0,1,"Old West Austin",30.30753,-97.75405,"Entire rental unit",4,1,2,1,152,4.61,63,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,580420885345677824,0,1,"South Lamar",30.27677,-97.76789,"Entire home",9,2,5,1,22,4.68,126,0,0,0,0,0,1,0,0,0,0,0,780,107,"house",1
78703,37917746,0,1,"Old West Austin",30.27567,-97.75706,"Entire home",14,4,9,2,15,4.67,319,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,2459802,0,1,"Tarrytown",30.29597,-97.78039,"Entire home",8,4,5,3,116,4.87,470,0,0,1,0,0,1,0,0,0,1,0,780,107,"house",1
78703,27136327,1,1,"Old West Austin",30.27144,-97.7563,"Entire condo",2,1,1,1,115,4.97,157,0,0,0,0,1,1,1,0,0,1,0,780,107,"condo_apartment",1
78703,4311590,0,1,"West Austin",30.28335,-97.77218,"Entire home",3,1,2,1,1,5,150,0,0,0,0,0,1,0,0,0,0,0,780,107,"house",1
78703,16943185,1,1,"Old West Austin",30.27319,-97.75429,"Entire condo",4,1,2,1,183,4.88,169,0,0,0,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,578276836847084672,0,1,"Westfield",30.28399,-97.76866,"Entire home",4,2,2,1,3,5,250,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,19402699,1,1,"Old West Austin",30.27536,-97.75507,"Entire rental unit",2,1,1,1,66,4.95,234,0,0,0,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,19408822,0,1,"West Austin",30.27824,-97.77241,"Entire home",2,1,1,1,25,4.83,110,0,0,0,0,1,0,1,0,0,1,0,780,107,"house",1
78703,51469380,1,1,"Central Austin",30.30489,-97.77028,"Entire home",8,4,4,4,0,NA,750,0,1,1,0,0,1,0,0,0,1,0,780,107,"house",1
78703,4037944,1,0,"Tarrytown",30.29366,-97.77791,"Entire bungalow",5,2,3,1,22,4.91,90,0,0,0,0,0,1,1,0,0,1,0,780,107,"house",1
78703,932231,1,1,"Clarksville",30.27887,-97.75649,"Entire home",2,1,1,1,60,4.97,279,0,0,0,0,1,0,0,0,0,1,0,780,107,"house",1
78703,9731339,0,1,"Old West Austin",30.27776,-97.75713,"Entire home",4,1,3,1,263,4.6,104,0,0,0,0,0,1,0,0,0,0,0,780,107,"house",1
78703,509833,0,0,"Old West Austin",30.27516,-97.75719,"Entire home",6,2,3,1,54,4.91,118,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,22649079,0,1,"Tarrytown",30.29134,-97.77263,"Entire home",6,2,2,2,0,NA,160,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,656484650536638208,0,1,"Old West Austin",30.28188,-97.75811,"Entire rental unit",4,1,3,1,1,3,113,0,0,0,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,21141770,0,1,"West Austin",30.28754,-97.77295,"Entire rental unit",4,2,2,1,3,4.67,215,0,0,0,0,0,1,0,0,0,0,0,780,107,"condo_apartment",1
78703,53289823,1,0,"Clarksville",30.28163,-97.761047,"Entire cottage",4,2,3,1,4,5,191,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,20582886,0,1,"Downtown",30.2699,-97.75349,"Entire rental unit",6,2,2,2,1,5,500,0,1,0,0,0,0,0,0,0,1,1,780,107,"condo_apartment",1
78703,31718355,0,1,NA,30.30448,-97.75682,"Entire townhouse",8,4,4,2.5,8,5,268,0,0,1,0,0,1,0,0,0,1,0,780,107,"house",1
78703,5805293,1,1,"Bryker Woods",30.3026,-97.75125,"Entire home",10,5,6,3,69,4.96,449,0,0,0,0,1,1,0,0,0,1,0,780,107,"house",1
78703,31801664,1,0,"Old Enfield",30.28821,-97.75961,"Entire home",4,2,2,1.5,108,4.94,115,0,0,0,0,1,1,0,0,0,1,0,780,107,"house",1
78703,11291196,0,0,"West Austin",30.2879,-97.77265,"Entire rental unit",4,2,2,2,1,5,350,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,41982896,1,1,"Wooten",30.28496,-97.76021,"Entire rental unit",4,2,2,1,18,5,115,0,0,0,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,52420672,0,1,"South Lamar",30.29448,-97.76287,"Entire home",6,3,4,2,31,4.81,550,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,11736631,0,1,"Old West Austin",30.27163,-97.75557,"Entire rental unit",3,1,1,1,0,NA,275,0,0,0,0,0,0,0,0,0,1,0,780,107,"condo_apartment",1
78703,39113748,0,1,"Clarksville",30.27741,-97.75316,"Entire rental unit",3,1,1,1,4,5,150,0,1,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,27519547,0,0,"Clarksville",30.27884,-97.75263,"Entire condo",6,2,2,2,1,5,145,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,34898782,0,1,"Old West Austin",30.28144,-97.759,"Entire rental unit",5,1,3,1,58,4.38,126,0,0,0,0,1,1,1,0,0,1,0,780,107,"condo_apartment",1
78703,49131739,0,1,"Old West Austin",30.28639,-97.76051,"Entire home",6,2,2,2,0,NA,700,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,32727021,0,1,"Old Enfield",30.29456,-97.75817,"Entire townhouse",4,2,2,1,1,5,250,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,5084388,0,1,"West Austin",30.28954,-97.77242,"Entire home",6,2,6,2.5,0,NA,700,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,3637181,1,1,"Clarksville",30.28365,-97.7605,"Entire guesthouse",1,1,1,1,26,5,150,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,23059459,1,0,"Old West Austin",30.27542,-97.75413,"Entire guesthouse",4,1,2,1,145,4.97,179,0,0,0,0,0,0,0,0,0,1,0,780,107,"house",1
78703,521661952562166336,1,1,"Clarksville",30.27624,-97.76118,"Entire condo",4,1,2,1,37,4.95,119,0,1,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,27730819,1,1,"Clarksville",30.27972,-97.75286,"Entire home",4,2,3,1.5,10,4.8,206,0,0,1,0,1,1,0,0,0,1,0,780,107,"house",1
78703,20641339,1,1,"Old West Austin",30.2735,-97.7547,"Entire condo",4,2,2,1.5,262,4.87,203,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,49109559,0,1,"Old West Austin",30.2734,-97.75603,"Entire rental unit",4,1,2,1,27,4.41,135,0,0,0,0,1,1,1,0,0,1,0,780,107,"condo_apartment",1
78703,662245,0,1,"Downtown",30.26869,-97.75165,"Entire condo",6,2,2,2,2,3.5,493,0,1,0,0,0,1,0,0,0,1,1,780,107,"condo_apartment",1
78703,577434897558827008,0,1,"East Downtown",30.27608,-97.75431,"Entire guesthouse",6,3,3,2,6,3.67,277,0,0,0,0,1,1,0,0,0,0,0,780,107,"house",1
78703,21224597,0,1,"Old Enfield",30.29525,-97.75031,"Entire home",2,1,1,1,6,4.83,200,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,571609073451655744,1,1,"Travis Heights",30.28029,-97.75563,"Entire condo",3,1,1,1,7,4.86,120,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,16158963,0,0,"Clarksville",30.28352,-97.7584,"Entire rental unit",3,1,1,1,3,5,200,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,700107893839639808,1,1,"Ternes",30.2803387,-97.7563766,"Entire home",6,3,3,2,1,5,428,0,0,1,0,1,1,0,0,0,1,0,780,107,"house",1
78703,38151123,0,1,"Blackshear-Prospect Hill",30.27957,-97.75985,"Entire home",6,2,3,2,46,4.78,256,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,51504718,1,1,"Clarksville",30.27352,-97.75669,"Entire rental unit",4,1,2,1,65,5,225,0,0,0,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,44300775,1,1,"Zilker",30.2808494567871,-97.7619247436523,"Entire home",14,6,8,3.5,34,4.97,889,0,0,0,0,1,1,0,0,0,1,0,780,107,"house",1
78703,569495082072034368,0,1,"Old West Austin",30.28579,-97.75949,"Entire rental unit",4,2,2,1,2,5,264,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,5123540,1,1,"Clarksville",30.28078,-97.76296,"Entire home",7,4,4,3.5,5,5,882,0,0,1,0,0,1,0,0,0,1,0,780,107,"house",1
78703,11608417,0,1,"Old West Austin",30.27463,-97.75582,"Private room in home",2,1,1,1,11,4.64,75,0,0,0,0,0,1,0,0,0,1,0,780,107,"private_room",1
78703,4150237,0,0,"Old West Austin",30.27615,-97.76403,"Entire rental unit",4,1,1,1,0,NA,650,0,1,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,11098003,0,0,"Old West Austin",30.27257,-97.75913,"Entire rental unit",4,1,2,1,1,5,575,0,1,0,0,0,0,0,0,0,1,1,780,107,"condo_apartment",1
78703,648047035673325824,0,1,"Old West Austin",30.30071,-97.75102,"Entire home",3,3,3,2,0,NA,395,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,26778255,0,1,"Old West Austin",30.27596,-97.75558,"Entire condo",3,1,NA,1,5,4.8,147,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,11168033,0,0,"West Austin",30.27895,-97.77077,"Entire home",7,2,4,2.5,0,NA,999,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,30735077,0,1,"Old West Austin",30.27466,-97.75413,"Entire condo",2,1,1,1,3,5,90,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,19032678,1,1,"Clarksville",30.28494,-97.76148,"Entire condo",4,1,1,1,103,4.89,93,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,11184708,0,1,"Old West Austin",30.27433,-97.75993,"Entire home",4,2,2,2.5,67,4.53,229,0,0,0,0,1,1,0,0,0,1,0,780,107,"house",1
78703,254232,1,1,"Clarksville",30.2790971025502,-97.7545966863649,"Entire bungalow",5,2,3,2,5,5,379,0,0,1,0,1,1,0,0,0,1,0,780,107,"house",1
78703,573150773605834880,0,1,"Westfield",30.27868,-97.7699,"Entire rental unit",4,2,2,1,16,4.56,162,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,707883735608282880,0,1,"Old West Austin",30.2812362464488,-97.7707137971598,"Entire rental unit",4,1,2,1,0,NA,68,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,22791533,0,0,"Old West Austin",30.27468,-97.75957,"Entire home",4,2,2,2,2,5,800,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,680720145889536768,1,1,"Hollows At Northshore",30.2794142470585,-97.7567438171786,"Entire home",4,2,2,2,0,NA,119,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,27675601,0,0,"Central Berkeley",30.28656,-97.7703,"Entire home",10,4,4,2,0,NA,875,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,22982,1,1,"Clarksville",30.28074,-97.75381,"Entire guesthouse",4,2,2,1,164,4.91,425,0,0,0,0,1,1,0,0,0,1,0,780,107,"house",1
78703,2367942,0,1,"Old West Austin",30.2685,-97.75655,"Private room in rental unit",2,1,1,1,1,4,150,0,1,0,0,0,0,0,0,0,1,1,780,107,"private_room",1
78703,673244261063510272,1,0,"Downtown Austin",30.2667605012232,-97.7551483308031,"Private room in rental unit",1,1,1,1,1,5,133,1,1,0,0,0,1,0,0,0,1,1,780,107,"private_room",1
78703,46239406,1,1,"Old West Austin",30.27682,-97.76096,"Entire home",16,6,14,4,45,4.91,739,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,38597307,0,1,NA,30.28242,-97.76044,"Entire guesthouse",2,1,1,1,4,3.5,100,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,3349126,1,1,"Downtown",30.28875,-97.7718,"Entire condo",6,2,3,1.5,97,4.76,146,0,0,0,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,5755416,1,1,"Capitol Hill",30.28161,-97.76093,"Entire cottage",4,2,2,1,69,4.84,164,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,8383427,0,1,"Tarrytown",30.28931,-97.76839,"Entire condo",4,2,2,1.5,1,0,250,0,0,1,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,594203762242760320,0,0,"Clarksville",30.283924,-97.76236,"Entire condo",2,1,1,1,8,5,142,0,0,0,0,1,1,0,0,0,0,0,780,107,"condo_apartment",1
78703,674182290722452480,0,1,"South Austin",30.2704616639616,-97.7522704229611,"Entire condo",4,1,2,1,8,4.5,129,0,0,0,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,11587536,0,1,"Clarksville",30.28152,-97.75834,"Entire home",5,2,2,1,10,4.78,600,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,18488990,0,1,"Blackshear-Prospect Hill",30.27962,-97.75406,"Entire home",10,4,5,3,58,4.74,875,0,1,1,0,0,1,0,0,0,1,0,780,107,"house",1
78703,2310634,0,1,"Old West Austin",30.27267,-97.75517,"Entire home",4,1,2,1,12,4.5,129,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,30160595,1,1,"Clarksville",30.2814,-97.75568,"Entire rental unit",7,2,3,1,11,5,250,0,0,1,0,0,1,0,0,0,0,0,780,107,"condo_apartment",1
78703,2855712,1,1,"Old West Austin",30.27393,-97.75779,"Entire rental unit",2,1,1,1,68,4.76,200,0,0,0,0,1,1,0,0,0,0,0,780,107,"condo_apartment",1
78703,7980411,0,1,"Old West Austin",30.27448,-97.75861,"Entire rental unit",4,1,2,1,2,5,190,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,661423596730721152,0,1,"Clarksville",30.2748176040662,-97.7558969528209,"Entire rental unit",4,1,2,1,6,5,172,0,0,0,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,11545503,0,1,NA,30.26898,-97.75667,"Private room in rental unit",1,1,1,1,1,5,58,0,1,0,0,0,1,0,0,0,1,1,780,107,"private_room",1
78703,28257171,1,0,"Tarrytown",30.29443,-97.77144,"Entire rental unit",2,1,1,1,69,4.96,109,0,0,0,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,541253109337314304,0,0,"West Campus",30.28061,-97.75394,"Entire rental unit",2,1,1,1,1,5,135,0,0,0,0,0,1,0,0,0,0,0,780,107,"condo_apartment",1
78703,49655455,0,1,"Oak Hill",30.27005,-97.7545,"Entire rental unit",2,1,1,1,6,4.33,70,0,1,0,0,0,1,0,0,0,1,1,780,107,"condo_apartment",1
78703,565829801427505472,0,1,"Westfield",30.28923,-97.77083,"Entire condo",4,2,2,2,0,NA,200,0,1,1,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,551573822152735232,0,1,"Downtown Austin",30.27016,-97.75085,"Entire condo",4,2,2,2,12,4.67,395,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,12338100,0,0,"Downtown",30.26761,-97.75572,"Entire rental unit",3,1,1,1,33,4.56,180,0,1,0,0,0,1,1,0,0,1,1,780,107,"condo_apartment",1
78703,8241511,0,0,"Old West Austin",30.27477,-97.76204,"Entire condo",4,2,2,2,1,5,225,0,1,1,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,8253891,1,1,"Old West Austin",30.27804,-97.75942,"Entire guesthouse",2,1,1,1,231,4.97,154,0,0,0,0,0,1,0,0,0,0,0,780,107,"house",1
78703,3053308,0,1,"Bryker Woods",30.30769,-97.75205,"Private room in home",2,1,1,1.5,138,4.62,48,0,0,0,0,0,1,0,0,0,1,0,780,107,"private_room",1
78703,333442,1,1,"Tarrytown",30.31267,-97.76641,"Entire home",10,5,5,3,160,4.84,346,0,1,1,0,0,1,0,0,0,1,0,780,107,"house",1
78703,693490418338786048,0,1,"Clarksville",30.2842665008621,-97.7645867338905,"Entire condo",5,3,3,1.5,0,NA,172,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,7902384,1,1,"Old West Austin",30.27955,-97.76369,"Entire home",6,2,2,1,81,4.96,211,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,52306898,0,1,"Blackshear-Prospect Hill",30.27443,-97.75935,"Entire home",10,4,5,2,12,5,990,0,0,1,0,0,1,0,0,0,1,0,780,107,"house",1
78703,653071507179843584,0,0,"Greater South River City",30.2758686749122,-97.7613729483801,"Entire condo",4,1,2,1,1,5,155,0,1,0,0,0,1,0,0,0,0,0,780,107,"condo_apartment",1
78703,11200939,0,1,"Downtown",30.26843,-97.75518,"Private room in rental unit",1,1,1,1,1,5,250,0,1,0,0,0,0,0,0,0,0,1,780,107,"private_room",1
78703,34337903,0,0,"Bryker Woods",30.30466,-97.75686,"Entire home",6,2,4,1,0,NA,514,0,0,0,0,1,1,0,0,0,1,0,780,107,"house",1
78703,623200733318307712,0,1,"Clarksville",30.2825,-97.75856,"Entire villa",16,6,9,5,4,5,737,0,1,1,1,1,1,0,0,0,1,0,780,107,"house",1
78703,6766010,1,1,"West Austin",30.28401,-97.77405,"Camper/RV",1,1,1,1,95,4.83,52,0,0,0,0,0,1,1,0,0,0,0,780,107,"camper_rv_boat",1
78703,25449444,1,1,"Old West Austin",30.28048,-97.76453,"Entire townhouse",4,2,2,2.5,3,5,249,0,0,0,0,1,1,0,0,0,1,0,780,107,"house",1
78703,46279323,0,1,"Old West Austin",30.27373,-97.75636,"Entire rental unit",4,1,2,1,125,4.71,69,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,23238849,1,1,"Old West Austin",30.27443,-97.76134,"Entire condo",2,1,1,1,245,4.73,131,0,1,0,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,569258323825070400,0,1,"Whispering Hills",30.2874,-97.77449,"Entire condo",4,2,2,1,3,3.33,165,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,53754051,0,1,"Clarksville",30.2751,-97.75615,"Entire condo",3,1,1,1,0,NA,290,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,41248563,0,0,"Tarrytown",30.29164,-97.76239,"Private room in home",1,1,1,1,0,NA,20,1,0,0,0,0,1,0,0,0,1,0,780,107,"private_room",1
78703,46050600,0,1,"Tarrytown",30.29992,-97.77521,"Barn",2,1,1,1,6,5,115,0,0,1,0,0,1,0,0,0,0,0,780,107,"other",1
78703,8880973,0,1,"Clarksville",30.28506,-97.76222,"Entire rental unit",4,1,2,1,488,4.63,87,0,0,0,0,0,1,0,0,0,0,0,780,107,"condo_apartment",1
78703,33175877,0,1,"Bryker Woods",30.30377,-97.75702,"Private room in home",2,1,1,1,27,4.85,76,0,0,0,0,1,1,0,0,0,1,0,780,107,"private_room",1
78703,53882417,1,1,"Old West Austin",30.27993,-97.75551,"Entire condo",4,1,1,1,30,4.93,159,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,11757228,0,1,NA,30.27695,-97.76131,"Entire home",4,2,2,1,183,4.76,144,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,46480873,0,1,"Old West Austin",30.29057,-97.75783,"Entire townhouse",4,2,2,2,3,4.33,139,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,2254712,1,1,"Tarrytown",30.29133,-97.76049,"Entire rental unit",4,2,2,1,481,4.99,189,0,0,0,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,696291931466958720,1,1,"Pecan Springs Springdale",30.2780612586056,-97.7660661080414,"Entire home",2,1,1,1.5,0,NA,115,0,0,0,0,0,1,0,0,0,1,1,780,107,"house",1
78703,33996989,0,1,"Old West Austin",30.274,-97.75531,"Entire home",4,1,2,1,42,4.67,215,0,0,0,0,1,1,0,0,0,1,0,780,107,"house",1
78703,52323045,0,1,"Westfield",30.29082,-97.77259,"Entire condo",2,2,1,2.5,0,NA,200,0,0,0,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,11442375,1,1,"Clarksville",30.27438,-97.75658,"Entire home",2,1,1,1,330,4.9,116,0,0,0,0,1,1,0,0,0,1,0,780,107,"house",1
78703,37023375,0,1,"Clarksville",30.2784079999772,-97.7665885154533,"Entire home",5,3,3,2,0,NA,520,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,4085163,0,1,"West Austin",30.27822,-97.77252,"Entire home",10,5,6,2.5,116,4.89,737,0,0,0,0,1,1,0,0,0,1,0,780,107,"house",1
78703,747499,0,0,"Clarksville",30.28026,-97.75703,"Entire home",6,2,2,1,102,4.95,191,0,0,0,0,0,1,1,0,0,1,0,780,107,"house",1
78703,50792349,1,1,"Old West Austin",30.27574,-97.76122,"Entire home",10,3,7,2,11,4.64,303,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,31763747,0,1,"Bryker Woods",30.30754,-97.75644,"Entire guesthouse",2,1,1,1,56,4.95,40,0,0,0,0,0,0,0,0,0,0,0,780,107,"house",1
78703,46398957,0,1,"East Downtown",30.27835,-97.75229,"Entire home",16,6,7,4,25,4.6,857,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,5270815,0,0,"Old West Austin",30.26925,-97.75464,"Entire rental unit",6,2,2,2,0,NA,999,0,1,0,0,0,1,0,0,0,1,1,780,107,"condo_apartment",1
78703,19271012,1,1,"Old West Austin",30.27283,-97.7542,"Entire condo",2,1,1,1,208,4.92,181,0,0,0,0,1,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,14729699,0,1,"West Austin",30.28832,-97.78115,"Entire rental unit",2,1,1,1,0,NA,150,0,0,0,0,0,1,0,0,0,0,0,780,107,"condo_apartment",1
78703,3615030,0,1,"Clarksville",30.27722,-97.75142,"Entire condo",8,3,3,2,41,4.7,478,0,0,0,0,0,1,0,0,0,1,0,780,107,"condo_apartment",1
78703,14709100,0,1,"Bryker Woods",30.30122,-97.75011,"Private room in home",4,2,2,1,62,4.93,160,0,0,0,0,0,0,0,0,0,1,0,780,107,"private_room",1
78703,630222724072593408,1,1,"Clarksville",30.27306,-97.75165,"Entire rental unit",3,1,2,1,5,4.6,99,0,0,0,0,0,1,0,0,0,1,1,780,107,"condo_apartment",1
78703,11143943,0,1,"Bryker Woods",30.30344,-97.75557,"Entire home",8,3,3,1,2,5,185,0,0,0,0,0,1,0,0,0,1,0,780,107,"house",1
78703,27730184,1,1,"Clarksville",30.27788,-97.75324,"Entire home",2,1,2,1,4,4.5,195,0,0,0,0,1,0,0,0,0,1,0,780,107,"house",1
78703,22999540,1,1,"Clarksville",30.28446,-97.75631,"Entire guesthouse",2,1,1,1,88,4.98,139,0,0,0,0,1,1,0,0,0,0,0,780,107,"house",1
78703,355792,0,1,"Clarksville",30.28097,-97.75393,"Entire rental unit",2,1,1,1,14,4.85,97,0,0,0,0,0,1,0,0,0,0,0,780,107,"condo_apartment",1
